Timestamp,EDA,Note,AGG,ED,SIB,Condition
1576079086000,0,0,0,0,0,0
1576079086250,0.042264,0,0,0,0,0
1576079086500,0.093492,0,0,0,0,0
1576079086750,0.078124,0,0,0,0,0
1576079087000,0.087089,0,0,0,0,0
1576079087250,0.092211,0,0,0,0,0
1576079087500,0.08965,0,0,0,0,0
1576079087750,0.088369,0,0,0,0,0
1576079088000,0.08965,0,0,0,0,0
1576079088250,0.088369,0,0,0,0,0
1576079088500,0.08965,0,0,0,0,0
1576079088750,0.08965,0,0,0,0,0
1576079089000,0.078124,0,0,0,0,0
1576079089250,0.080685,0,0,0,0,0
1576079089500,0.090931,0,0,0,0,0
1576079089750,0.080685,0,0,0,0,0
1576079090000,0.07172,0,0,0,0,0
1576079090250,0.055071,0,0,0,0,0
1576079090500,0.039702,0,0,0,0,0
1576079090750,0.056351,0,0,0,0,0
1576079091000,0.046106,0,0,0,0,0
1576079091250,0.042264,0,0,0,0,0
1576079091500,0.064036,0,0,0,0,0
1576079091750,0.047386,0,0,0,0,0
1576079092000,0.057632,0,0,0,0,0
1576079092250,0.056351,0,0,0,0,0
1576079092500,0.056351,0,0,0,0,0
1576079092750,0.058913,0,0,0,0,0
1576079093000,0.065316,0,0,0,0,0
1576079093250,0.075562,0,0,0,0,0
1576079093500,0.073001,0,0,0,0,0
1576079093750,0.076843,0,0,0,0,0
1576079094000,0.076843,0,0,0,0,0
1576079094250,0.076843,0,0,0,0,0
1576079094500,0.079404,0,0,0,0,0
1576079094750,0.076843,0,0,0,0,0
1576079095000,0.074281,0,0,0,0,0
1576079095250,0.083246,0,0,0,0,0
1576079095500,0.080685,0,0,0,0,0
1576079095750,0.075562,0,0,0,0,0
1576079096000,0.075562,0,0,0,0,0
1576079096250,0.076843,0,0,0,0,0
1576079096500,0.067878,0,0,0,0,0
1576079096750,0.085808,0,0,0,0,0
1576079097000,0.080685,0,0,0,0,0
1576079097250,0.067878,0,0,0,0,0
1576079097500,0.079404,0,0,0,0,0
1576079097750,0.070439,0,0,0,0,0
1576079098000,0.078124,0,0,0,0,0
1576079098250,0.083246,0,0,0,0,0
1576079098500,0.081966,0,0,0,0,0
1576079098750,0.08965,0,0,0,0,0
1576079099000,0.087089,0,0,0,0,0
1576079099250,0.088369,0,0,0,0,0
1576079099500,0.087089,0,0,0,0,0
1576079099750,0.08965,0,0,0,0,0
1576079100000,0.08965,0,0,0,0,0
1576079100250,0.088369,0,0,0,0,0
1576079100500,0.08965,0,0,0,0,0
1576079100750,0.08965,0,0,0,0,0
1576079101000,0.088369,0,0,0,0,0
1576079101250,0.08965,0,0,0,0,0
1576079101500,0.08965,0,0,0,0,0
1576079101750,0.08965,0,0,0,0,0
1576079102000,0.08965,0,0,0,0,0
1576079102250,0.092211,0,0,0,0,0
1576079102500,0.08965,0,0,0,0,0
1576079102750,0.087089,0,0,0,0,0
1576079103000,0.085808,0,0,0,0,0
1576079103250,0.084527,0,0,0,0,0
1576079103500,0.090931,0,0,0,0,0
1576079103750,0.092211,0,0,0,0,0
1576079104000,0.092211,0,0,0,0,0
1576079104250,0.092211,0,0,0,0,0
1576079104500,0.093492,0,0,0,0,0
1576079104750,0.093492,0,0,0,0,0
1576079105000,0.092211,0,0,0,0,0
1576079105250,0.076843,0,0,0,0,0
1576079105500,0.092211,0,0,0,0,0
1576079105750,0.092211,0,0,0,0,0
1576079106000,0.093492,0,0,0,0,0
1576079106250,0.094773,0,0,0,0,0
1576079106500,0.093492,0,0,0,0,0
1576079106750,0.092211,0,0,0,0,0
1576079107000,0.096054,0,0,0,0,0
1576079107250,0.094773,0,0,0,0,0
1576079107500,0.094773,0,0,0,0,0
1576079107750,0.096054,0,0,0,0,0
1576079108000,0.094773,0,0,0,0,0
1576079108250,0.094773,0,0,0,0,0
1576079108500,0.096054,0,0,0,0,0
1576079108750,0.094773,0,0,0,0,0
1576079109000,0.093492,0,0,0,0,0
1576079109250,0.097334,0,0,0,0,0
1576079109500,0.092211,0,0,0,0,0
1576079109750,0.096054,0,0,0,0,0
1576079110000,0.096054,0,0,0,0,0
1576079110250,0.099896,0,0,0,0,0
1576079110500,0.088369,0,0,0,0,0
1576079110750,0.090931,0,0,0,0,0
1576079111000,0.093492,0,0,0,0,0
1576079111250,0.099896,0,0,0,0,0
1576079111500,0.092211,0,0,0,0,0
1576079111750,0.099896,0,0,0,0,0
1576079112000,0.093492,0,0,0,0,0
1576079112250,0.096054,0,0,0,0,0
1576079112500,0.097334,0,0,0,0,0
1576079112750,0.098615,0,0,0,0,0
1576079113000,0.097334,0,0,0,0,0
1576079113250,0.099896,0,0,0,0,0
1576079113500,0.099896,0,0,0,0,0
1576079113750,0.103738,0,0,0,0,0
1576079114000,0.081966,0,0,0,0,0
1576079114250,0.094773,0,0,0,0,0
1576079114500,0.087089,1,0,0,0,0
1576079114750,0.154966,1,0,0,0,0
1576079115000,0.056351,0,0,0,0,0
1576079115250,0.061474,0,0,0,0,0
1576079115500,0.062755,0,0,0,0,0
1576079115750,0.07172,0,0,0,0,0
1576079116000,0.069159,0,0,0,0,0
1576079116250,0.066597,0,0,0,0,0
1576079116500,0.064036,0,0,0,0,0
1576079116750,0.07172,0,0,0,0,0
1576079117000,0.07172,0,0,0,0,0
1576079117250,0.075562,0,0,0,0,0
1576079117500,0.079404,0,0,0,0,0
1576079117750,0.075562,0,0,0,0,0
1576079118000,0.079404,0,0,0,0,0
1576079118250,0.079404,0,0,0,0,0
1576079118500,0.084527,0,0,0,0,0
1576079118750,0.084527,0,0,0,0,0
1576079119000,0.084527,0,0,0,0,0
1576079119250,0.092211,0,0,0,0,0
1576079119500,0.094773,0,0,0,0,0
1576079119750,0.094773,0,0,0,0,0
1576079120000,0.093492,0,0,0,0,0
1576079120250,0.093492,0,0,0,0,0
1576079120500,0.094773,0,0,0,0,0
1576079120750,0.094773,0,0,0,0,0
1576079121000,0.093492,0,0,0,0,0
1576079121250,0.096054,0,0,0,0,0
1576079121500,0.094773,0,0,0,0,0
1576079121750,0.092211,0,0,0,0,0
1576079122000,0.099896,0,0,0,0,0
1576079122250,0.096054,0,0,0,0,0
1576079122500,0.08965,0,0,0,0,0
1576079122750,0.093492,0,0,0,0,0
1576079123000,0.094773,0,0,0,0,0
1576079123250,0.092211,0,0,0,0,0
1576079123500,0.105019,0,0,0,0,0
1576079123750,0.10758,0,0,0,0,0
1576079124000,0.108861,0,0,0,0,0
1576079124250,0.10758,0,0,0,0,0
1576079124500,0.10758,0,0,0,0,0
1576079124750,0.108861,0,0,0,0,0
1576079125000,0.108861,0,0,0,0,0
1576079125250,0.108861,0,0,0,0,0
1576079125500,0.096054,0,0,0,0,0
1576079125750,0.108861,0,0,0,0,0
1576079126000,0.10758,0,0,0,0,0
1576079126250,0.110141,0,0,0,0,0
1576079126500,0.10758,0,0,0,0,0
1576079126750,0.10758,0,0,0,0,0
1576079127000,0.108861,0,0,0,0,0
1576079127250,0.111422,0,0,0,0,0
1576079127500,0.108861,0,0,0,0,0
1576079127750,0.110141,0,0,0,0,0
1576079128000,0.110141,0,0,0,0,0
1576079128250,0.110141,0,0,0,0,0
1576079128500,0.111422,0,0,0,0,0
1576079128750,0.108861,0,0,0,0,0
1576079129000,0.110141,0,0,0,0,0
1576079129250,0.10758,0,0,0,0,0
1576079129500,0.111422,0,0,0,0,0
1576079129750,0.102457,0,0,0,0,0
1576079130000,0.120387,0,0,0,0,0
1576079130250,0.112703,0,0,0,0,0
1576079130500,0.108861,0,0,0,0,0
1576079130750,0.108861,0,0,0,0,0
1576079131000,0.113984,0,0,0,0,0
1576079131250,0.113984,0,0,0,0,0
1576079131500,0.105019,0,0,0,0,0
1576079131750,0.115264,0,0,0,0,0
1576079132000,0.113984,0,0,0,0,0
1576079132250,0.115264,0,0,0,0,0
1576079132500,0.115264,0,0,0,0,0
1576079132750,0.116545,0,0,0,0,0
1576079133000,0.115264,0,0,0,0,0
1576079133250,0.117826,0,0,0,0,0
1576079133500,0.117826,0,0,0,0,0
1576079133750,0.115264,0,0,0,0,0
1576079134000,0.116545,0,0,0,0,0
1576079134250,0.115264,0,0,0,0,0
1576079134500,0.116545,0,0,0,0,0
1576079134750,0.115264,0,0,0,0,0
1576079135000,0.116545,0,0,0,0,0
1576079135250,0.116545,0,0,0,0,0
1576079135500,0.115264,0,0,0,0,0
1576079135750,0.115264,0,0,0,0,0
1576079136000,0.116545,0,0,0,0,0
1576079136250,0.115264,0,0,0,0,0
1576079136500,0.117826,0,0,0,0,0
1576079136750,0.116545,0,0,0,0,0
1576079137000,0.115264,0,0,0,0,0
1576079137250,0.117826,0,0,0,0,0
1576079137500,0.113984,0,0,0,0,0
1576079137750,0.116545,0,0,0,0,0
1576079138000,0.117826,0,0,0,0,0
1576079138250,0.116545,0,0,0,0,0
1576079138500,0.116545,0,0,0,0,0
1576079138750,0.117826,0,0,0,0,0
1576079139000,0.117826,0,0,0,0,0
1576079139250,0.116545,0,0,0,0,0
1576079139500,0.117826,0,0,0,0,0
1576079139750,0.116545,0,0,0,0,0
1576079140000,0.117826,0,0,0,0,0
1576079140250,0.120387,0,0,0,0,0
1576079140500,0.117826,0,0,0,0,0
1576079140750,0.116545,0,0,0,0,0
1576079141000,0.119106,0,0,0,0,0
1576079141250,0.119106,0,0,0,0,0
1576079141500,0.117826,0,0,0,0,0
1576079141750,0.120387,0,0,0,0,0
1576079142000,0.120387,0,0,0,0,0
1576079142250,0.119106,0,0,0,0,0
1576079142500,0.119106,0,0,0,0,0
1576079142750,0.120387,0,0,0,0,0
1576079143000,0.119106,0,0,0,0,0
1576079143250,0.120387,0,0,0,0,0
1576079143500,0.122949,0,0,0,0,0
1576079143750,0.117826,0,0,0,0,0
1576079144000,0.119106,0,0,0,0,0
1576079144250,0.121668,0,0,0,0,0
1576079144500,0.120387,0,0,0,0,0
1576079144750,0.122949,0,0,0,0,0
1576079145000,0.120387,0,0,0,0,0
1576079145250,0.120387,0,0,0,0,0
1576079145500,0.128071,0,0,0,0,0
1576079145750,0.121668,0,0,0,0,0
1576079146000,0.12551,0,0,0,0,0
1576079146250,0.121668,0,0,0,0,0
1576079146500,0.122949,0,0,0,0,0
1576079146750,0.120387,0,0,0,0,0
1576079147000,0.122949,0,0,0,0,0
1576079147250,0.124229,0,0,0,0,0
1576079147500,0.120387,0,0,0,0,0
1576079147750,0.12551,0,0,0,0,0
1576079148000,0.121668,0,0,0,0,0
1576079148250,0.121668,0,0,0,0,0
1576079148500,0.120387,0,0,0,0,0
1576079148750,0.122949,0,0,0,0,0
1576079149000,0.122949,0,0,0,0,0
1576079149250,0.124229,0,0,0,0,0
1576079149500,0.121668,0,0,0,0,0
1576079149750,0.121668,0,0,0,0,0
1576079150000,0.12551,0,0,0,0,0
1576079150250,0.122949,0,0,0,0,0
1576079150500,0.124229,0,0,0,0,0
1576079150750,0.124229,0,0,0,0,0
1576079151000,0.122949,0,0,0,0,0
1576079151250,0.124229,0,0,0,0,0
1576079151500,0.122949,0,0,0,0,0
1576079151750,0.124229,0,0,0,0,0
1576079152000,0.124229,0,0,0,0,0
1576079152250,0.124229,0,0,0,0,0
1576079152500,0.122949,0,0,0,0,0
1576079152750,0.129352,0,0,0,0,0
1576079153000,0.124229,0,0,0,0,0
1576079153250,0.122949,0,0,0,0,0
1576079153500,0.124229,0,0,0,0,0
1576079153750,0.126791,0,0,0,0,0
1576079154000,0.124229,0,0,0,0,0
1576079154250,0.12551,0,0,0,0,0
1576079154500,0.124229,0,0,0,0,0
1576079154750,0.121668,0,0,0,0,0
1576079155000,0.122949,0,0,0,0,0
1576079155250,0.122949,0,0,0,0,0
1576079155500,0.122949,0,0,0,0,0
1576079155750,0.122949,0,0,0,0,0
1576079156000,0.122949,0,0,0,0,0
1576079156250,0.121668,0,0,0,0,0
1576079156500,0.124229,0,0,0,0,0
1576079156750,0.121668,0,0,0,0,0
1576079157000,0.124229,0,0,0,0,0
1576079157250,0.124229,0,0,0,0,0
1576079157500,0.121668,0,0,0,0,0
1576079157750,0.126791,0,0,0,0,0
1576079158000,0.126791,0,0,0,0,0
1576079158250,0.121668,0,0,0,0,0
1576079158500,0.12551,0,0,0,0,0
1576079158750,0.122949,0,0,0,0,0
1576079159000,0.128071,0,0,0,0,0
1576079159250,0.12551,0,0,0,0,0
1576079159500,0.12551,0,0,0,0,0
1576079159750,0.124229,0,0,0,0,0
1576079160000,0.130633,0,0,0,0,0
1576079160250,0.126791,0,0,0,0,0
1576079160500,0.12551,0,0,0,0,0
1576079160750,0.124229,0,0,0,0,0
1576079161000,0.129352,0,0,0,0,0
1576079161250,0.126791,0,0,0,0,0
1576079161500,0.12551,0,0,0,0,0
1576079161750,0.12551,0,0,0,0,0
1576079162000,0.128071,0,0,0,0,0
1576079162250,0.126791,0,0,0,0,0
1576079162500,0.128071,0,0,0,0,0
1576079162750,0.126791,0,0,0,0,0
1576079163000,0.126791,0,0,0,0,0
1576079163250,0.129352,0,0,0,0,0
1576079163500,0.126791,0,0,0,0,0
1576079163750,0.130633,0,0,0,0,0
1576079164000,0.130633,0,0,0,0,0
1576079164250,0.128071,0,0,0,0,0
1576079164500,0.12551,0,0,0,0,0
1576079164750,0.130633,0,0,0,0,0
1576079165000,0.131914,0,0,0,0,0
1576079165250,0.129352,0,0,0,0,0
1576079165500,0.130633,0,0,0,0,0
1576079165750,0.129352,0,0,0,0,0
1576079166000,0.129352,0,0,0,0,0
1576079166250,0.131914,0,0,0,0,0
1576079166500,0.129352,0,0,0,0,0
1576079166750,0.129352,0,0,0,0,0
1576079167000,0.130633,0,0,0,0,0
1576079167250,0.129352,0,0,0,0,0
1576079167500,0.130633,0,0,0,0,0
1576079167750,0.129352,0,0,0,0,0
1576079168000,0.128071,0,0,0,0,0
1576079168250,0.129352,0,0,0,0,0
1576079168500,0.131914,0,0,0,0,0
1576079168750,0.131914,0,0,0,0,0
1576079169000,0.130633,0,0,0,0,0
1576079169250,0.133194,0,0,0,0,0
1576079169500,0.129352,0,0,0,0,0
1576079169750,0.129352,0,0,0,0,0
1576079170000,0.130633,0,0,0,0,0
1576079170250,0.131914,0,0,0,0,0
1576079170500,0.131914,0,0,0,0,0
1576079170750,0.131914,0,0,0,0,0
1576079171000,0.129352,0,0,0,0,0
1576079171250,0.131914,0,0,0,0,0
1576079171500,0.131914,0,0,0,0,0
1576079171750,0.130633,0,0,0,0,0
1576079172000,0.133194,0,0,0,0,0
1576079172250,0.133194,0,0,0,0,0
1576079172500,0.130633,0,0,0,0,0
1576079172750,0.131914,0,0,0,0,0
1576079173000,0.133194,0,0,0,0,0
1576079173250,0.133194,0,0,0,0,0
1576079173500,0.133194,0,0,0,0,0
